Ид сделки;External ID;Синтаксис компании
7945;__export__.crm_lead_BXDeal_7945;__export__.res_partner_BXCompany_
7905;__export__.crm_lead_BXDeal_7905;__export__.res_partner_BXCompany_
7907;__export__.crm_lead_BXDeal_7907;__export__.res_partner_BXCompany_
7925;__export__.crm_lead_BXDeal_7925;__export__.res_partner_BXCompany_
7889;__export__.crm_lead_BXDeal_7889;__export__.res_partner_BXCompany_
7647;__export__.crm_lead_BXDeal_7647;__export__.res_partner_BXCompany_
7597;__export__.crm_lead_BXDeal_7597;__export__.res_partner_BXCompany_
7607;__export__.crm_lead_BXDeal_7607;__export__.res_partner_BXCompany_
7915;__export__.crm_lead_BXDeal_7915;__export__.res_partner_BXCompany_
7919;__export__.crm_lead_BXDeal_7919;__export__.res_partner_BXCompany_
7921;__export__.crm_lead_BXDeal_7921;__export__.res_partner_BXCompany_
7923;__export__.crm_lead_BXDeal_7923;__export__.res_partner_BXCompany_
7929;__export__.crm_lead_BXDeal_7929;__export__.res_partner_BXCompany_
7931;__export__.crm_lead_BXDeal_7931;__export__.res_partner_BXCompany_
7935;__export__.crm_lead_BXDeal_7935;__export__.res_partner_BXCompany_
7943;__export__.crm_lead_BXDeal_7943;__export__.res_partner_BXCompany_
7953;__export__.crm_lead_BXDeal_7953;__export__.res_partner_BXCompany_
7955;__export__.crm_lead_BXDeal_7955;__export__.res_partner_BXCompany_
7959;__export__.crm_lead_BXDeal_7959;__export__.res_partner_BXCompany_
5835;__export__.crm_lead_BXDeal_5835;__export__.res_partner_BXCompany_
7537;__export__.crm_lead_BXDeal_7537;__export__.res_partner_BXCompany_
7491;__export__.crm_lead_BXDeal_7491;__export__.res_partner_BXCompany_
2435;__export__.crm_lead_BXDeal_2435;__export__.res_partner_BXCompany_
4559;__export__.crm_lead_BXDeal_4559;__export__.res_partner_BXCompany_
7481;__export__.crm_lead_BXDeal_7481;__export__.res_partner_BXCompany_
5467;__export__.crm_lead_BXDeal_5467;__export__.res_partner_BXCompany_
6353;__export__.crm_lead_BXDeal_6353;__export__.res_partner_BXCompany_
6121;__export__.crm_lead_BXDeal_6121;__export__.res_partner_BXCompany_
7479;__export__.crm_lead_BXDeal_7479;__export__.res_partner_BXCompany_
7477;__export__.crm_lead_BXDeal_7477;__export__.res_partner_BXCompany_
7473;__export__.crm_lead_BXDeal_7473;__export__.res_partner_BXCompany_
7437;__export__.crm_lead_BXDeal_7437;__export__.res_partner_BXCompany_
5165;__export__.crm_lead_BXDeal_5165;__export__.res_partner_BXCompany_
5387;__export__.crm_lead_BXDeal_5387;__export__.res_partner_BXCompany_
7385;__export__.crm_lead_BXDeal_7385;__export__.res_partner_BXCompany_
4699;__export__.crm_lead_BXDeal_4699;__export__.res_partner_BXCompany_
4697;__export__.crm_lead_BXDeal_4697;__export__.res_partner_BXCompany_
4695;__export__.crm_lead_BXDeal_4695;__export__.res_partner_BXCompany_
4693;__export__.crm_lead_BXDeal_4693;__export__.res_partner_BXCompany_
4691;__export__.crm_lead_BXDeal_4691;__export__.res_partner_BXCompany_
4689;__export__.crm_lead_BXDeal_4689;__export__.res_partner_BXCompany_
4687;__export__.crm_lead_BXDeal_4687;__export__.res_partner_BXCompany_
4683;__export__.crm_lead_BXDeal_4683;__export__.res_partner_BXCompany_
4679;__export__.crm_lead_BXDeal_4679;__export__.res_partner_BXCompany_
4677;__export__.crm_lead_BXDeal_4677;__export__.res_partner_BXCompany_
4675;__export__.crm_lead_BXDeal_4675;__export__.res_partner_BXCompany_
4673;__export__.crm_lead_BXDeal_4673;__export__.res_partner_BXCompany_
4671;__export__.crm_lead_BXDeal_4671;__export__.res_partner_BXCompany_
4669;__export__.crm_lead_BXDeal_4669;__export__.res_partner_BXCompany_
4667;__export__.crm_lead_BXDeal_4667;__export__.res_partner_BXCompany_
4665;__export__.crm_lead_BXDeal_4665;__export__.res_partner_BXCompany_
4663;__export__.crm_lead_BXDeal_4663;__export__.res_partner_BXCompany_
4661;__export__.crm_lead_BXDeal_4661;__export__.res_partner_BXCompany_
4659;__export__.crm_lead_BXDeal_4659;__export__.res_partner_BXCompany_
4657;__export__.crm_lead_BXDeal_4657;__export__.res_partner_BXCompany_
4655;__export__.crm_lead_BXDeal_4655;__export__.res_partner_BXCompany_
4653;__export__.crm_lead_BXDeal_4653;__export__.res_partner_BXCompany_
4651;__export__.crm_lead_BXDeal_4651;__export__.res_partner_BXCompany_
4649;__export__.crm_lead_BXDeal_4649;__export__.res_partner_BXCompany_
4647;__export__.crm_lead_BXDeal_4647;__export__.res_partner_BXCompany_
4645;__export__.crm_lead_BXDeal_4645;__export__.res_partner_BXCompany_
4643;__export__.crm_lead_BXDeal_4643;__export__.res_partner_BXCompany_
4641;__export__.crm_lead_BXDeal_4641;__export__.res_partner_BXCompany_
4639;__export__.crm_lead_BXDeal_4639;__export__.res_partner_BXCompany_
4637;__export__.crm_lead_BXDeal_4637;__export__.res_partner_BXCompany_
4627;__export__.crm_lead_BXDeal_4627;__export__.res_partner_BXCompany_
4633;__export__.crm_lead_BXDeal_4633;__export__.res_partner_BXCompany_
4623;__export__.crm_lead_BXDeal_4623;__export__.res_partner_BXCompany_
4621;__export__.crm_lead_BXDeal_4621;__export__.res_partner_BXCompany_
4619;__export__.crm_lead_BXDeal_4619;__export__.res_partner_BXCompany_
4615;__export__.crm_lead_BXDeal_4615;__export__.res_partner_BXCompany_
4613;__export__.crm_lead_BXDeal_4613;__export__.res_partner_BXCompany_
4611;__export__.crm_lead_BXDeal_4611;__export__.res_partner_BXCompany_
4609;__export__.crm_lead_BXDeal_4609;__export__.res_partner_BXCompany_
4607;__export__.crm_lead_BXDeal_4607;__export__.res_partner_BXCompany_
4605;__export__.crm_lead_BXDeal_4605;__export__.res_partner_BXCompany_
4603;__export__.crm_lead_BXDeal_4603;__export__.res_partner_BXCompany_
4601;__export__.crm_lead_BXDeal_4601;__export__.res_partner_BXCompany_
4599;__export__.crm_lead_BXDeal_4599;__export__.res_partner_BXCompany_
4597;__export__.crm_lead_BXDeal_4597;__export__.res_partner_BXCompany_
4595;__export__.crm_lead_BXDeal_4595;__export__.res_partner_BXCompany_
7417;__export__.crm_lead_BXDeal_7417;__export__.res_partner_BXCompany_
4593;__export__.crm_lead_BXDeal_4593;__export__.res_partner_BXCompany_
4589;__export__.crm_lead_BXDeal_4589;__export__.res_partner_BXCompany_
4507;__export__.crm_lead_BXDeal_4507;__export__.res_partner_BXCompany_
4583;__export__.crm_lead_BXDeal_4583;__export__.res_partner_BXCompany_
4581;__export__.crm_lead_BXDeal_4581;__export__.res_partner_BXCompany_
4579;__export__.crm_lead_BXDeal_4579;__export__.res_partner_BXCompany_
4479;__export__.crm_lead_BXDeal_4479;__export__.res_partner_BXCompany_
4577;__export__.crm_lead_BXDeal_4577;__export__.res_partner_BXCompany_
4575;__export__.crm_lead_BXDeal_4575;__export__.res_partner_BXCompany_
4573;__export__.crm_lead_BXDeal_4573;__export__.res_partner_BXCompany_
4571;__export__.crm_lead_BXDeal_4571;__export__.res_partner_BXCompany_
4569;__export__.crm_lead_BXDeal_4569;__export__.res_partner_BXCompany_
4567;__export__.crm_lead_BXDeal_4567;__export__.res_partner_BXCompany_
4565;__export__.crm_lead_BXDeal_4565;__export__.res_partner_BXCompany_
4561;__export__.crm_lead_BXDeal_4561;__export__.res_partner_BXCompany_
4557;__export__.crm_lead_BXDeal_4557;__export__.res_partner_BXCompany_
4555;__export__.crm_lead_BXDeal_4555;__export__.res_partner_BXCompany_
4553;__export__.crm_lead_BXDeal_4553;__export__.res_partner_BXCompany_
4551;__export__.crm_lead_BXDeal_4551;__export__.res_partner_BXCompany_
4549;__export__.crm_lead_BXDeal_4549;__export__.res_partner_BXCompany_
4547;__export__.crm_lead_BXDeal_4547;__export__.res_partner_BXCompany_
4545;__export__.crm_lead_BXDeal_4545;__export__.res_partner_BXCompany_
4543;__export__.crm_lead_BXDeal_4543;__export__.res_partner_BXCompany_
4541;__export__.crm_lead_BXDeal_4541;__export__.res_partner_BXCompany_
4501;__export__.crm_lead_BXDeal_4501;__export__.res_partner_BXCompany_
4473;__export__.crm_lead_BXDeal_4473;__export__.res_partner_BXCompany_
4539;__export__.crm_lead_BXDeal_4539;__export__.res_partner_BXCompany_
4537;__export__.crm_lead_BXDeal_4537;__export__.res_partner_BXCompany_
4489;__export__.crm_lead_BXDeal_4489;__export__.res_partner_BXCompany_
4535;__export__.crm_lead_BXDeal_4535;__export__.res_partner_BXCompany_
4533;__export__.crm_lead_BXDeal_4533;__export__.res_partner_BXCompany_
4529;__export__.crm_lead_BXDeal_4529;__export__.res_partner_BXCompany_
4525;__export__.crm_lead_BXDeal_4525;__export__.res_partner_BXCompany_
4517;__export__.crm_lead_BXDeal_4517;__export__.res_partner_BXCompany_
4515;__export__.crm_lead_BXDeal_4515;__export__.res_partner_BXCompany_
4513;__export__.crm_lead_BXDeal_4513;__export__.res_partner_BXCompany_
4467;__export__.crm_lead_BXDeal_4467;__export__.res_partner_BXCompany_
7433;__export__.crm_lead_BXDeal_7433;__export__.res_partner_BXCompany_
7375;__export__.crm_lead_BXDeal_7375;__export__.res_partner_BXCompany_
7439;__export__.crm_lead_BXDeal_7439;__export__.res_partner_BXCompany_
4477;__export__.crm_lead_BXDeal_4477;__export__.res_partner_BXCompany_
4919;__export__.crm_lead_BXDeal_4919;__export__.res_partner_BXCompany_
4933;__export__.crm_lead_BXDeal_4933;__export__.res_partner_BXCompany_
7337;__export__.crm_lead_BXDeal_7337;__export__.res_partner_BXCompany_
6515;__export__.crm_lead_BXDeal_6515;__export__.res_partner_BXCompany_
7365;__export__.crm_lead_BXDeal_7365;__export__.res_partner_BXCompany_
7349;__export__.crm_lead_BXDeal_7349;__export__.res_partner_BXCompany_
6355;__export__.crm_lead_BXDeal_6355;__export__.res_partner_BXCompany_
7371;__export__.crm_lead_BXDeal_7371;__export__.res_partner_BXCompany_
7369;__export__.crm_lead_BXDeal_7369;__export__.res_partner_BXCompany_
7335;__export__.crm_lead_BXDeal_7335;__export__.res_partner_BXCompany_
7345;__export__.crm_lead_BXDeal_7345;__export__.res_partner_BXCompany_
7347;__export__.crm_lead_BXDeal_7347;__export__.res_partner_BXCompany_
7357;__export__.crm_lead_BXDeal_7357;__export__.res_partner_BXCompany_
7343;__export__.crm_lead_BXDeal_7343;__export__.res_partner_BXCompany_
6565;__export__.crm_lead_BXDeal_6565;__export__.res_partner_BXCompany_
3923;__export__.crm_lead_BXDeal_3923;__export__.res_partner_BXCompany_
6259;__export__.crm_lead_BXDeal_6259;__export__.res_partner_BXCompany_
7303;__export__.crm_lead_BXDeal_7303;__export__.res_partner_BXCompany_
6621;__export__.crm_lead_BXDeal_6621;__export__.res_partner_BXCompany_
6619;__export__.crm_lead_BXDeal_6619;__export__.res_partner_BXCompany_
6513;__export__.crm_lead_BXDeal_6513;__export__.res_partner_BXCompany_
6505;__export__.crm_lead_BXDeal_6505;__export__.res_partner_BXCompany_
6481;__export__.crm_lead_BXDeal_6481;__export__.res_partner_BXCompany_
6455;__export__.crm_lead_BXDeal_6455;__export__.res_partner_BXCompany_
6451;__export__.crm_lead_BXDeal_6451;__export__.res_partner_BXCompany_
6449;__export__.crm_lead_BXDeal_6449;__export__.res_partner_BXCompany_
6445;__export__.crm_lead_BXDeal_6445;__export__.res_partner_BXCompany_
6441;__export__.crm_lead_BXDeal_6441;__export__.res_partner_BXCompany_
6437;__export__.crm_lead_BXDeal_6437;__export__.res_partner_BXCompany_
6433;__export__.crm_lead_BXDeal_6433;__export__.res_partner_BXCompany_
6429;__export__.crm_lead_BXDeal_6429;__export__.res_partner_BXCompany_
6421;__export__.crm_lead_BXDeal_6421;__export__.res_partner_BXCompany_
5151;__export__.crm_lead_BXDeal_5151;__export__.res_partner_BXCompany_
6257;__export__.crm_lead_BXDeal_6257;__export__.res_partner_BXCompany_
6349;__export__.crm_lead_BXDeal_6349;__export__.res_partner_BXCompany_
5241;__export__.crm_lead_BXDeal_5241;__export__.res_partner_BXCompany_
5237;__export__.crm_lead_BXDeal_5237;__export__.res_partner_BXCompany_
5161;__export__.crm_lead_BXDeal_5161;__export__.res_partner_BXCompany_
6141;__export__.crm_lead_BXDeal_6141;__export__.res_partner_BXCompany_
6135;__export__.crm_lead_BXDeal_6135;__export__.res_partner_BXCompany_
5117;__export__.crm_lead_BXDeal_5117;__export__.res_partner_BXCompany_
5047;__export__.crm_lead_BXDeal_5047;__export__.res_partner_BXCompany_
573;__export__.crm_lead_BXDeal_573;__export__.res_partner_BXCompany_
565;__export__.crm_lead_BXDeal_565;__export__.res_partner_BXCompany_
464;__export__.crm_lead_BXDeal_464;__export__.res_partner_BXCompany_
438;__export__.crm_lead_BXDeal_438;__export__.res_partner_BXCompany_
422;__export__.crm_lead_BXDeal_422;__export__.res_partner_BXCompany_
398;__export__.crm_lead_BXDeal_398;__export__.res_partner_BXCompany_
396;__export__.crm_lead_BXDeal_396;__export__.res_partner_BXCompany_
394;__export__.crm_lead_BXDeal_394;__export__.res_partner_BXCompany_
384;__export__.crm_lead_BXDeal_384;__export__.res_partner_BXCompany_
382;__export__.crm_lead_BXDeal_382;__export__.res_partner_BXCompany_
380;__export__.crm_lead_BXDeal_380;__export__.res_partner_BXCompany_
378;__export__.crm_lead_BXDeal_378;__export__.res_partner_BXCompany_
376;__export__.crm_lead_BXDeal_376;__export__.res_partner_BXCompany_
370;__export__.crm_lead_BXDeal_370;__export__.res_partner_BXCompany_
360;__export__.crm_lead_BXDeal_360;__export__.res_partner_BXCompany_
358;__export__.crm_lead_BXDeal_358;__export__.res_partner_BXCompany_
356;__export__.crm_lead_BXDeal_356;__export__.res_partner_BXCompany_
354;__export__.crm_lead_BXDeal_354;__export__.res_partner_BXCompany_
352;__export__.crm_lead_BXDeal_352;__export__.res_partner_BXCompany_
334;__export__.crm_lead_BXDeal_334;__export__.res_partner_BXCompany_
294;__export__.crm_lead_BXDeal_294;__export__.res_partner_BXCompany_
292;__export__.crm_lead_BXDeal_292;__export__.res_partner_BXCompany_
288;__export__.crm_lead_BXDeal_288;__export__.res_partner_BXCompany_
286;__export__.crm_lead_BXDeal_286;__export__.res_partner_BXCompany_
282;__export__.crm_lead_BXDeal_282;__export__.res_partner_BXCompany_
274;__export__.crm_lead_BXDeal_274;__export__.res_partner_BXCompany_
264;__export__.crm_lead_BXDeal_264;__export__.res_partner_BXCompany_
258;__export__.crm_lead_BXDeal_258;__export__.res_partner_BXCompany_
246;__export__.crm_lead_BXDeal_246;__export__.res_partner_BXCompany_
238;__export__.crm_lead_BXDeal_238;__export__.res_partner_BXCompany_
236;__export__.crm_lead_BXDeal_236;__export__.res_partner_BXCompany_
234;__export__.crm_lead_BXDeal_234;__export__.res_partner_BXCompany_
228;__export__.crm_lead_BXDeal_228;__export__.res_partner_BXCompany_
216;__export__.crm_lead_BXDeal_216;__export__.res_partner_BXCompany_
202;__export__.crm_lead_BXDeal_202;__export__.res_partner_BXCompany_
194;__export__.crm_lead_BXDeal_194;__export__.res_partner_BXCompany_
190;__export__.crm_lead_BXDeal_190;__export__.res_partner_BXCompany_
188;__export__.crm_lead_BXDeal_188;__export__.res_partner_BXCompany_
186;__export__.crm_lead_BXDeal_186;__export__.res_partner_BXCompany_
182;__export__.crm_lead_BXDeal_182;__export__.res_partner_BXCompany_
180;__export__.crm_lead_BXDeal_180;__export__.res_partner_BXCompany_
174;__export__.crm_lead_BXDeal_174;__export__.res_partner_BXCompany_
170;__export__.crm_lead_BXDeal_170;__export__.res_partner_BXCompany_
162;__export__.crm_lead_BXDeal_162;__export__.res_partner_BXCompany_
158;__export__.crm_lead_BXDeal_158;__export__.res_partner_BXCompany_
156;__export__.crm_lead_BXDeal_156;__export__.res_partner_BXCompany_
154;__export__.crm_lead_BXDeal_154;__export__.res_partner_BXCompany_
146;__export__.crm_lead_BXDeal_146;__export__.res_partner_BXCompany_
144;__export__.crm_lead_BXDeal_144;__export__.res_partner_BXCompany_
142;__export__.crm_lead_BXDeal_142;__export__.res_partner_BXCompany_
140;__export__.crm_lead_BXDeal_140;__export__.res_partner_BXCompany_
138;__export__.crm_lead_BXDeal_138;__export__.res_partner_BXCompany_
136;__export__.crm_lead_BXDeal_136;__export__.res_partner_BXCompany_
134;__export__.crm_lead_BXDeal_134;__export__.res_partner_BXCompany_
132;__export__.crm_lead_BXDeal_132;__export__.res_partner_BXCompany_
130;__export__.crm_lead_BXDeal_130;__export__.res_partner_BXCompany_
128;__export__.crm_lead_BXDeal_128;__export__.res_partner_BXCompany_
126;__export__.crm_lead_BXDeal_126;__export__.res_partner_BXCompany_
124;__export__.crm_lead_BXDeal_124;__export__.res_partner_BXCompany_
122;__export__.crm_lead_BXDeal_122;__export__.res_partner_BXCompany_
120;__export__.crm_lead_BXDeal_120;__export__.res_partner_BXCompany_
118;__export__.crm_lead_BXDeal_118;__export__.res_partner_BXCompany_
116;__export__.crm_lead_BXDeal_116;__export__.res_partner_BXCompany_
114;__export__.crm_lead_BXDeal_114;__export__.res_partner_BXCompany_
112;__export__.crm_lead_BXDeal_112;__export__.res_partner_BXCompany_
110;__export__.crm_lead_BXDeal_110;__export__.res_partner_BXCompany_
108;__export__.crm_lead_BXDeal_108;__export__.res_partner_BXCompany_
106;__export__.crm_lead_BXDeal_106;__export__.res_partner_BXCompany_
104;__export__.crm_lead_BXDeal_104;__export__.res_partner_BXCompany_
102;__export__.crm_lead_BXDeal_102;__export__.res_partner_BXCompany_
96;__export__.crm_lead_BXDeal_96;__export__.res_partner_BXCompany_
94;__export__.crm_lead_BXDeal_94;__export__.res_partner_BXCompany_
92;__export__.crm_lead_BXDeal_92;__export__.res_partner_BXCompany_
90;__export__.crm_lead_BXDeal_90;__export__.res_partner_BXCompany_
88;__export__.crm_lead_BXDeal_88;__export__.res_partner_BXCompany_
86;__export__.crm_lead_BXDeal_86;__export__.res_partner_BXCompany_
82;__export__.crm_lead_BXDeal_82;__export__.res_partner_BXCompany_
68;__export__.crm_lead_BXDeal_68;__export__.res_partner_BXCompany_
61;__export__.crm_lead_BXDeal_61;__export__.res_partner_BXCompany_
25;__export__.crm_lead_BXDeal_25;__export__.res_partner_BXCompany_
9;__export__.crm_lead_BXDeal_9;__export__.res_partner_BXCompany_
5227;__export__.crm_lead_BXDeal_5227;__export__.res_partner_BXCompany_
5109;__export__.crm_lead_BXDeal_5109;__export__.res_partner_BXCompany_
5599;__export__.crm_lead_BXDeal_5599;__export__.res_partner_BXCompany_
5579;__export__.crm_lead_BXDeal_5579;__export__.res_partner_BXCompany_
5527;__export__.crm_lead_BXDeal_5527;__export__.res_partner_BXCompany_
5491;__export__.crm_lead_BXDeal_5491;__export__.res_partner_BXCompany_
5483;__export__.crm_lead_BXDeal_5483;__export__.res_partner_BXCompany_
5473;__export__.crm_lead_BXDeal_5473;__export__.res_partner_BXCompany_
5357;__export__.crm_lead_BXDeal_5357;__export__.res_partner_BXCompany_
5265;__export__.crm_lead_BXDeal_5265;__export__.res_partner_BXCompany_
5243;__export__.crm_lead_BXDeal_5243;__export__.res_partner_BXCompany_
5189;__export__.crm_lead_BXDeal_5189;__export__.res_partner_BXCompany_
5149;__export__.crm_lead_BXDeal_5149;__export__.res_partner_BXCompany_
5105;__export__.crm_lead_BXDeal_5105;__export__.res_partner_BXCompany_
5163;__export__.crm_lead_BXDeal_5163;__export__.res_partner_BXCompany_
4685;__export__.crm_lead_BXDeal_4685;__export__.res_partner_BXCompany_
4487;__export__.crm_lead_BXDeal_4487;__export__.res_partner_BXCompany_
